timeNs,timeSeconds,vehicleId,latitude,longitude,projectedX,projectedY,speed,heading,active,projectionPolicy,projectionSource
127000000000,127,veh_6,52.62601992974429,13.5636278286853,7140.999700,5181.960579,32.070374830877405,187.91097810424347,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_7,52.62721907887185,13.563864719805478,7159.690572,5315.017130,32.150602697716096,189.0343894190692,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_8,52.62832653753931,13.56425544210953,7188.588697,5437.668054,33.073091134238055,191.0491508258282,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_9,52.62949602065057,13.564584965178575,7213.481067,5567.300341,33.01894760098774,190.49828346892053,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_10,52.630603735241095,13.564854275415367,7234.160528,5690.143655,32.75198854938615,189.36008626207445,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
127000000000,127,veh_11,52.631908609491674,13.565119840873711,7255.022235,5834.921325,35.73852785058785,187.76400786501054,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_0,52.61900115947631,13.560447866373675,6910.179871,4405.588379,32.46652764582075,186.95743832181446,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_1,52.62016974732185,13.560973622890517,6948.365013,4534.854440,32.45827997864224,201.51405013980917,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_2,52.62124811382719,13.561728428390284,7001.852514,4653.776529,32.62208834916353,208.26349583882856,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_3,52.62230984715622,13.562630589674807,7065.275007,4770.650268,32.94019117555115,206.2505403088144,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_4,52.62338454503152,13.563174849794473,7104.497957,4889.449609,32.49518362509087,189.58079925064834,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_5,52.62460796040657,13.563352411286374,7119.228575,5025.285047,33.03386753098573,187.9109781042538,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
128000000000,128,veh_6,52.62573260258012,13.563571781540576,7136.569408,5150.078054,32.176372883836734,187.91097810425234,true,SUMO_NET_XML_UTM_WGS84_WITH_NET_OFFSET,C:\Users\raffa\IdeaProjects\maga-core\data\mosaic-scenarios\MaGaIntegratedStudy\sumo\Barnim.net.xml
